20.6495934,-14.5631361,AQR,O
20.6489239,-13.5631838,AQR,I
20.6482582,-12.5632305,AQR,I
20.6475983,-11.5632782,AQR,I
20.6469421,-10.563324,AQR,I
20.6462917,-9.5633707,AQR,I
20.6456432,-8.5634165,AQR,O
20.6450005,-7.5634623,AQR,I
20.6443596,-6.563508,AQR,I
20.6437206,-5.5635533,AQR,I
20.6430855,-4.5635982,AQR,I
20.6424503,-3.5636432,AQR,I
20.6418171,-2.5636883,AQR,I
20.6411858,-1.5637331,AQR,I
20.6405544,-0.563778,AQR,I
20.6399231,0.4361772,AQR,O
20.6392918,1.4361323,AQR,I
20.6386585,2.4360874,AQR,O
20.7053452,2.445492,AQR,I
20.7720337,2.4547608,AQR,I
20.8387127,2.4638896,AQR,I
20.9054012,2.4728787,AQR,I
20.9387398,2.4773185,AQR,O
21.0054283,2.4860904,AQR,I
21.0721188,2.494714,AQR,I
21.1387997,2.503186,AQR,I
21.2054901,2.5115056,AQR,I
21.2721825,2.5196695,AQR,I
21.3388634,2.5276737,AQR,I
21.4055557,2.5355186,AQR,I
21.4388981,2.5393796,AQR,O
21.5055923,2.5469787,AQR,I
21.5722847,2.5544112,AQR,O
21.5719166,3.3043909,AQR,O
21.6386089,3.3116543,AQR,I
21.7053108,3.3187475,AQR,I
21.7720146,3.3256676,AQR,O
21.7724724,2.325691,AQR,O
21.8391552,2.3324335,AQR,I
21.9058475,2.3389995,AQR,I
21.9725418,2.345386,AQR,I
22.0392227,2.3515899,AQR,I
22.105917,2.3576119,AQR,O
22.1058178,2.6076074,AQR,O
22.1725159,2.6134443,AQR,I
22.2392044,2.6190934,AQR,I
22.3059025,2.6245549,AQR,I
22.3726006,2.6298258,AQR,I
22.439291,2.6349041,AQR,I
22.505991,2.6397896,AQR,I
22.5726891,2.6444802,AQR,I
22.6393776,2.6489737,AQR,I
22.7060795,2.6532702,AQR,I
22.7727795,2.6573677,AQR,I
22.8394699,2.6612642,AQR,I
22.8561478,2.6622071,AQR,O
22.8563976,1.662214,AQR,I
22.8566475,0.6622211,AQR,O
22.8568974,-0.3377719,AQR,I
22.8571472,-1.3377649,AQR,I
22.8573971,-2.3377581,AQR,I
22.8576469,-3.3377509,AQR,O
22.9242668,-3.3341103,AQR,I
22.9908772,-3.330673,AQR,I
23.057497,-3.3274388,AQR,I
23.1241169,-3.3244095,AQR,I
23.1907253,-3.3215861,AQR,I
23.2573433,-3.318969,AQR,I
23.3239651,-3.3165591,AQR,I
23.3905716,-3.3143575,AQR,I
23.4571915,-3.3123643,AQR,I
23.5238094,-3.3105805,AQR,I
23.5904198,-3.3090067,AQR,I
23.6570377,-3.3076429,AQR,I
23.7236557,-3.3064899,AQR,I
23.7902641,-3.3055482,AQR,I
23.8568821,-3.3048177,AQR,I
23.9235001,-3.3042989,AQR,I
23.9401474,-3.3042023,AQR,O
23.9401722,-4.3042021,AQR,I
23.9401951,-5.3042026,AQR,I
23.9402199,-6.3042021,AQR,O
23.9402447,-7.3042021,AQR,I
23.9402695,-8.3042021,AQR,I
23.9402943,-9.3042011,AQR,I
23.9403191,-10.3042021,AQR,I
23.9403439,-11.3042021,AQR,I
23.9403687,-12.3042011,AQR,I
23.9403934,-13.3042021,AQR,I
23.9404182,-14.3042021,AQR,I
23.9404449,-15.3042011,AQR,I
23.9404716,-16.3042011,AQR,I
23.9404964,-17.3042011,AQR,I
23.9405231,-18.3042011,AQR,I
23.9405499,-19.3042011,AQR,I
23.9405766,-20.3042011,AQR,I
23.9406052,-21.3042011,AQR,I
23.9406319,-22.3042011,AQR,I
23.9406605,-23.3042011,AQR,I
23.9406891,-24.3042011,AQR,I
23.9407043,-24.8042011,AQR,O
23.874424,-24.8046646,AQR,I
